json_path,img_file_from_json,img_key,num_anns_in_json,category_ids,category_names,has_image_match,matched_img_path
../data/train_annotations/K-003351-032310-035206_json/K-032310/K-003351-032310-035206_0_2_0_2_75_000_200.json,K-003351-032310-035206_0_2_0_2_75_000_200.png,K-003351-032310-035206_0_2_0_2_75_000_200,1,[32309],['글리아타민연질캡슐'],True,../data/train_images/K-003351-032310-035206_0_2_0_2_75_000_200.png
../data/train_annotations/K-003351-032310-035206_json/K-032310/K-003351-032310-035206_0_2_0_2_90_000_200.json,K-003351-032310-035206_0_2_0_2_90_000_200.png,K-003351-032310-035206_0_2_0_2_90_000_200,1,[32309],['글리아타민연질캡슐'],True,../data/train_images/K-003351-032310-035206_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-032310-035206_json/K-003351/K-003351-032310-035206_0_2_0_2_75_000_200.json,K-003351-032310-035206_0_2_0_2_75_000_200.png,K-003351-032310-035206_0_2_0_2_75_000_200,1,[3350],['일양하이트린정 2mg'],True,../data/train_images/K-003351-032310-035206_0_2_0_2_75_000_200.png
../data/train_annotations/K-003351-032310-035206_json/K-003351/K-003351-032310-035206_0_2_0_2_90_000_200.json,K-003351-032310-035206_0_2_0_2_90_000_200.png,K-003351-032310-035206_0_2_0_2_90_000_200,1,[3350],['일양하이트린정 2mg'],True,../data/train_images/K-003351-032310-035206_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-032310-035206_json/K-003351/K-003351-032310-035206_0_2_0_2_70_000_200.json,K-003351-032310-035206_0_2_0_2_70_000_200.png,K-003351-032310-035206_0_2_0_2_70_000_200,1,[3350],['일양하이트린정 2mg'],False,
../data/train_annotations/K-003351-032310-035206_json/K-035206/K-003351-032310-035206_0_2_0_2_75_000_200.json,K-003351-032310-035206_0_2_0_2_75_000_200.png,K-003351-032310-035206_0_2_0_2_75_000_200,1,[35205],['아토젯정 10/40mg'],True,../data/train_images/K-003351-032310-035206_0_2_0_2_75_000_200.png
../data/train_annotations/K-003351-032310-035206_json/K-035206/K-003351-032310-035206_0_2_0_2_90_000_200.json,K-003351-032310-035206_0_2_0_2_90_000_200.png,K-003351-032310-035206_0_2_0_2_90_000_200,1,[35205],['아토젯정 10/40mg'],True,../data/train_images/K-003351-032310-035206_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-032310-035206_json/K-035206/K-003351-032310-035206_0_2_0_2_70_000_200.json,K-003351-032310-035206_0_2_0_2_70_000_200.png,K-003351-032310-035206_0_2_0_2_70_000_200,1,[35205],['아토젯정 10/40mg'],False,
../data/train_annotations/K-003483-025367-027733-035206_json/K-027733/K-003483-025367-027733-035206_0_2_0_2_75_000_200.json,K-003483-025367-027733-035206_0_2_0_2_75_000_200.png,K-003483-025367-027733-035206_0_2_0_2_75_000_200,1,[27732],['트윈스타정 40/5mg'],True,../data/train_images/K-003483-025367-027733-035206_0_2_0_2_75_000_200.png
../data/train_annotations/K-003483-025367-027733-035206_json/K-027733/K-003483-025367-027733-035206_0_2_0_2_90_000_200.json,K-003483-025367-027733-035206_0_2_0_2_90_000_200.png,K-003483-025367-027733-035206_0_2_0_2_90_000_200,1,[27732],['트윈스타정 40/5mg'],True,../data/train_images/K-003483-025367-027733-035206_0_2_0_2_90_000_200.png
../data/train_annotations/K-003483-025367-027733-035206_json/K-027733/K-003483-025367-027733-035206_0_2_0_2_70_000_200.json,K-003483-025367-027733-035206_0_2_0_2_70_000_200.png,K-003483-025367-027733-035206_0_2_0_2_70_000_200,1,[27732],['트윈스타정 40/5mg'],True,../data/train_images/K-003483-025367-027733-035206_0_2_0_2_70_000_200.png
../data/train_annotations/K-003483-025367-027733-035206_json/K-025367/K-003483-025367-027733-035206_0_2_0_2_75_000_200.json,K-003483-025367-027733-035206_0_2_0_2_75_000_200.png,K-003483-025367-027733-035206_0_2_0_2_75_000_200,1,[25366],['자누메트정 50/850mg'],True,../data/train_images/K-003483-025367-027733-035206_0_2_0_2_75_000_200.png
../data/train_annotations/K-003483-025367-027733-035206_json/K-025367/K-003483-025367-027733-035206_0_2_0_2_90_000_200.json,K-003483-025367-027733-035206_0_2_0_2_90_000_200.png,K-003483-025367-027733-035206_0_2_0_2_90_000_200,1,[25366],['자누메트정 50/850mg'],True,../data/train_images/K-003483-025367-027733-035206_0_2_0_2_90_000_200.png
../data/train_annotations/K-003483-025367-027733-035206_json/K-025367/K-003483-025367-027733-035206_0_2_0_2_70_000_200.json,K-003483-025367-027733-035206_0_2_0_2_70_000_200.png,K-003483-025367-027733-035206_0_2_0_2_70_000_200,1,[25366],['자누메트정 50/850mg'],True,../data/train_images/K-003483-025367-027733-035206_0_2_0_2_70_000_200.png
../data/train_annotations/K-003483-025367-027733-035206_json/K-003483/K-003483-025367-027733-035206_0_2_0_2_75_000_200.json,K-003483-025367-027733-035206_0_2_0_2_75_000_200.png,K-003483-025367-027733-035206_0_2_0_2_75_000_200,1,[3482],['기넥신에프정(은행엽엑스)(수출용)'],True,../data/train_images/K-003483-025367-027733-035206_0_2_0_2_75_000_200.png
../data/train_annotations/K-003483-025367-027733-035206_json/K-003483/K-003483-025367-027733-035206_0_2_0_2_90_000_200.json,K-003483-025367-027733-035206_0_2_0_2_90_000_200.png,K-003483-025367-027733-035206_0_2_0_2_90_000_200,1,[3482],['기넥신에프정(은행엽엑스)(수출용)'],True,../data/train_images/K-003483-025367-027733-035206_0_2_0_2_90_000_200.png
../data/train_annotations/K-003483-025367-027733-035206_json/K-003483/K-003483-025367-027733-035206_0_2_0_2_70_000_200.json,K-003483-025367-027733-035206_0_2_0_2_70_000_200.png,K-003483-025367-027733-035206_0_2_0_2_70_000_200,1,[3482],['기넥신에프정(은행엽엑스)(수출용)'],True,../data/train_images/K-003483-025367-027733-035206_0_2_0_2_70_000_200.png
../data/train_annotations/K-003483-025367-027733-035206_json/K-035206/K-003483-025367-027733-035206_0_2_0_2_75_000_200.json,K-003483-025367-027733-035206_0_2_0_2_75_000_200.png,K-003483-025367-027733-035206_0_2_0_2_75_000_200,1,[35205],['아토젯정 10/40mg'],True,../data/train_images/K-003483-025367-027733-035206_0_2_0_2_75_000_200.png
../data/train_annotations/K-003483-025367-027733-035206_json/K-035206/K-003483-025367-027733-035206_0_2_0_2_90_000_200.json,K-003483-025367-027733-035206_0_2_0_2_90_000_200.png,K-003483-025367-027733-035206_0_2_0_2_90_000_200,1,[35205],['아토젯정 10/40mg'],True,../data/train_images/K-003483-025367-027733-035206_0_2_0_2_90_000_200.png
../data/train_annotations/K-003483-025367-027733-035206_json/K-035206/K-003483-025367-027733-035206_0_2_0_2_70_000_200.json,K-003483-025367-027733-035206_0_2_0_2_70_000_200.png,K-003483-025367-027733-035206_0_2_0_2_70_000_200,1,[35205],['아토젯정 10/40mg'],True,../data/train_images/K-003483-025367-027733-035206_0_2_0_2_70_000_200.png
../data/train_annotations/K-003351-003832-016262_json/K-016262/K-003351-003832-016262_0_2_0_2_75_000_200.json,K-003351-003832-016262_0_2_0_2_75_000_200.png,K-003351-003832-016262_0_2_0_2_75_000_200,1,[16261],['크레스토정 20mg'],True,../data/train_images/K-003351-003832-016262_0_2_0_2_75_000_200.png
../data/train_annotations/K-003351-003832-016262_json/K-016262/K-003351-003832-016262_0_2_0_2_90_000_200.json,K-003351-003832-016262_0_2_0_2_90_000_200.png,K-003351-003832-016262_0_2_0_2_90_000_200,1,[16261],['크레스토정 20mg'],True,../data/train_images/K-003351-003832-016262_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-003832-016262_json/K-016262/K-003351-003832-016262_0_2_0_2_70_000_200.json,K-003351-003832-016262_0_2_0_2_70_000_200.png,K-003351-003832-016262_0_2_0_2_70_000_200,1,[16261],['크레스토정 20mg'],True,../data/train_images/K-003351-003832-016262_0_2_0_2_70_000_200.png
../data/train_annotations/K-003351-003832-016262_json/K-003351/K-003351-003832-016262_0_2_0_2_75_000_200.json,K-003351-003832-016262_0_2_0_2_75_000_200.png,K-003351-003832-016262_0_2_0_2_75_000_200,1,[3350],['일양하이트린정 2mg'],True,../data/train_images/K-003351-003832-016262_0_2_0_2_75_000_200.png
../data/train_annotations/K-003351-003832-016262_json/K-003351/K-003351-003832-016262_0_2_0_2_90_000_200.json,K-003351-003832-016262_0_2_0_2_90_000_200.png,K-003351-003832-016262_0_2_0_2_90_000_200,1,[3350],['일양하이트린정 2mg'],True,../data/train_images/K-003351-003832-016262_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-003832-016262_json/K-003351/K-003351-003832-016262_0_2_0_2_70_000_200.json,K-003351-003832-016262_0_2_0_2_70_000_200.png,K-003351-003832-016262_0_2_0_2_70_000_200,1,[3350],['일양하이트린정 2mg'],True,../data/train_images/K-003351-003832-016262_0_2_0_2_70_000_200.png
../data/train_annotations/K-003351-003832-016262_json/K-003832/K-003351-003832-016262_0_2_0_2_75_000_200.json,K-003351-003832-016262_0_2_0_2_75_000_200.png,K-003351-003832-016262_0_2_0_2_75_000_200,1,[3831],['뉴로메드정(옥시라세탐)'],True,../data/train_images/K-003351-003832-016262_0_2_0_2_75_000_200.png
../data/train_annotations/K-003351-003832-016262_json/K-003832/K-003351-003832-016262_0_2_0_2_90_000_200.json,K-003351-003832-016262_0_2_0_2_90_000_200.png,K-003351-003832-016262_0_2_0_2_90_000_200,1,[3831],['뉴로메드정(옥시라세탐)'],True,../data/train_images/K-003351-003832-016262_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-003832-016262_json/K-003832/K-003351-003832-016262_0_2_0_2_70_000_200.json,K-003351-003832-016262_0_2_0_2_70_000_200.png,K-003351-003832-016262_0_2_0_2_70_000_200,1,[3831],['뉴로메드정(옥시라세탐)'],True,../data/train_images/K-003351-003832-016262_0_2_0_2_70_000_200.png
../data/train_annotations/K-003351-016688-031863_json/K-003351/K-003351-016688-031863_0_2_0_2_75_000_200.json,K-003351-016688-031863_0_2_0_2_75_000_200.png,K-003351-016688-031863_0_2_0_2_75_000_200,1,[3350],['일양하이트린정 2mg'],False,
../data/train_annotations/K-003351-016688-031863_json/K-003351/K-003351-016688-031863_0_2_0_2_90_000_200.json,K-003351-016688-031863_0_2_0_2_90_000_200.png,K-003351-016688-031863_0_2_0_2_90_000_200,1,[3350],['일양하이트린정 2mg'],True,../data/train_images/K-003351-016688-031863_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-016688-031863_json/K-031863/K-003351-016688-031863_0_2_0_2_75_000_200.json,K-003351-016688-031863_0_2_0_2_75_000_200.png,K-003351-016688-031863_0_2_0_2_75_000_200,1,[31862],['아질렉트정(라사길린메실산염)'],False,
../data/train_annotations/K-003351-016688-031863_json/K-031863/K-003351-016688-031863_0_2_0_2_90_000_200.json,K-003351-016688-031863_0_2_0_2_90_000_200.png,K-003351-016688-031863_0_2_0_2_90_000_200,1,[31862],['아질렉트정(라사길린메실산염)'],True,../data/train_images/K-003351-016688-031863_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-016688-031863_json/K-031863/K-003351-016688-031863_0_2_0_2_70_000_200.json,K-003351-016688-031863_0_2_0_2_70_000_200.png,K-003351-016688-031863_0_2_0_2_70_000_200,1,[31862],['아질렉트정(라사길린메실산염)'],False,
../data/train_annotations/K-003351-016688-031863_json/K-016688/K-003351-016688-031863_0_2_0_2_90_000_200.json,K-003351-016688-031863_0_2_0_2_90_000_200.png,K-003351-016688-031863_0_2_0_2_90_000_200,1,[16687],['오마코연질캡슐(오메가-3-산에틸에스테르90)'],True,../data/train_images/K-003351-016688-031863_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-016688-031863_json/K-016688/K-003351-016688-031863_0_2_0_2_70_000_200.json,K-003351-016688-031863_0_2_0_2_70_000_200.png,K-003351-016688-031863_0_2_0_2_70_000_200,1,[16687],['오마코연질캡슐(오메가-3-산에틸에스테르90)'],False,
../data/train_annotations/K-003351-016262-018147_json/K-016262/K-003351-016262-018147_0_2_0_2_75_000_200.json,K-003351-016262-018147_0_2_0_2_75_000_200.png,K-003351-016262-018147_0_2_0_2_75_000_200,1,[16261],['크레스토정 20mg'],True,../data/train_images/K-003351-016262-018147_0_2_0_2_75_000_200.png
../data/train_annotations/K-003351-016262-018147_json/K-016262/K-003351-016262-018147_0_2_0_2_90_000_200.json,K-003351-016262-018147_0_2_0_2_90_000_200.png,K-003351-016262-018147_0_2_0_2_90_000_200,1,[16261],['크레스토정 20mg'],True,../data/train_images/K-003351-016262-018147_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-016262-018147_json/K-003351/K-003351-016262-018147_0_2_0_2_75_000_200.json,K-003351-016262-018147_0_2_0_2_75_000_200.png,K-003351-016262-018147_0_2_0_2_75_000_200,1,[3350],['일양하이트린정 2mg'],True,../data/train_images/K-003351-016262-018147_0_2_0_2_75_000_200.png
../data/train_annotations/K-003351-016262-018147_json/K-003351/K-003351-016262-018147_0_2_0_2_90_000_200.json,K-003351-016262-018147_0_2_0_2_90_000_200.png,K-003351-016262-018147_0_2_0_2_90_000_200,1,[3350],['일양하이트린정 2mg'],True,../data/train_images/K-003351-016262-018147_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-016262-018147_json/K-018147/K-003351-016262-018147_0_2_0_2_75_000_200.json,K-003351-016262-018147_0_2_0_2_75_000_200.png,K-003351-016262-018147_0_2_0_2_75_000_200,1,[18146],['리리카캡슐 150mg'],True,../data/train_images/K-003351-016262-018147_0_2_0_2_75_000_200.png
../data/train_annotations/K-003351-016262-018147_json/K-018147/K-003351-016262-018147_0_2_0_2_90_000_200.json,K-003351-016262-018147_0_2_0_2_90_000_200.png,K-003351-016262-018147_0_2_0_2_90_000_200,1,[18146],['리리카캡슐 150mg'],True,../data/train_images/K-003351-016262-018147_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-016262-018147_json/K-018147/K-003351-016262-018147_0_2_0_2_70_000_200.json,K-003351-016262-018147_0_2_0_2_70_000_200.png,K-003351-016262-018147_0_2_0_2_70_000_200,1,[18146],['리리카캡슐 150mg'],False,
../data/train_annotations/K-002483-003743-012778-013395_json/K-003743/K-002483-003743-012778-013395_0_2_0_2_75_000_200.json,K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,K-002483-003743-012778-013395_0_2_0_2_75_000_200,1,[3742],['알드린정'],True,../data/train_images/K-002483-003743-012778-013395_0_2_0_2_75_000_200.png
../data/train_annotations/K-002483-003743-012778-013395_json/K-003743/K-002483-003743-012778-013395_0_2_0_2_90_000_200.json,K-002483-003743-012778-013395_0_2_0_2_90_000_200.png,K-002483-003743-012778-013395_0_2_0_2_90_000_200,1,[3742],['알드린정'],True,../data/train_images/K-002483-003743-012778-013395_0_2_0_2_90_000_200.png
../data/train_annotations/K-002483-003743-012778-013395_json/K-003743/K-002483-003743-012778-013395_0_2_0_2_70_000_200.json,K-002483-003743-012778-013395_0_2_0_2_70_000_200.png,K-002483-003743-012778-013395_0_2_0_2_70_000_200,1,[3742],['알드린정'],True,../data/train_images/K-002483-003743-012778-013395_0_2_0_2_70_000_200.png
../data/train_annotations/K-002483-003743-012778-013395_json/K-013395/K-002483-003743-012778-013395_0_2_0_2_75_000_200.json,K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,K-002483-003743-012778-013395_0_2_0_2_75_000_200,1,[13394],['써스펜8시간이알서방정 650mg'],True,../data/train_images/K-002483-003743-012778-013395_0_2_0_2_75_000_200.png
../data/train_annotations/K-002483-003743-012778-013395_json/K-013395/K-002483-003743-012778-013395_0_2_0_2_90_000_200.json,K-002483-003743-012778-013395_0_2_0_2_90_000_200.png,K-002483-003743-012778-013395_0_2_0_2_90_000_200,1,[13394],['써스펜8시간이알서방정 650mg'],True,../data/train_images/K-002483-003743-012778-013395_0_2_0_2_90_000_200.png
../data/train_annotations/K-002483-003743-012778-013395_json/K-013395/K-002483-003743-012778-013395_0_2_0_2_70_000_200.json,K-002483-003743-012778-013395_0_2_0_2_70_000_200.png,K-002483-003743-012778-013395_0_2_0_2_70_000_200,1,[13394],['써스펜8시간이알서방정 650mg'],True,../data/train_images/K-002483-003743-012778-013395_0_2_0_2_70_000_200.png
../data/train_annotations/K-002483-003743-012778-013395_json/K-012778/K-002483-003743-012778-013395_0_2_0_2_75_000_200.json,K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,K-002483-003743-012778-013395_0_2_0_2_75_000_200,1,[12777],['다보타민큐정 10mg/병'],True,../data/train_images/K-002483-003743-012778-013395_0_2_0_2_75_000_200.png
../data/train_annotations/K-002483-003743-012778-013395_json/K-012778/K-002483-003743-012778-013395_0_2_0_2_90_000_200.json,K-002483-003743-012778-013395_0_2_0_2_90_000_200.png,K-002483-003743-012778-013395_0_2_0_2_90_000_200,1,[12777],['다보타민큐정 10mg/병'],True,../data/train_images/K-002483-003743-012778-013395_0_2_0_2_90_000_200.png
../data/train_annotations/K-002483-003743-012778-013395_json/K-012778/K-002483-003743-012778-013395_0_2_0_2_70_000_200.json,K-002483-003743-012778-013395_0_2_0_2_70_000_200.png,K-002483-003743-012778-013395_0_2_0_2_70_000_200,1,[12777],['다보타민큐정 10mg/병'],True,../data/train_images/K-002483-003743-012778-013395_0_2_0_2_70_000_200.png
../data/train_annotations/K-002483-003743-012778-013395_json/K-002483/K-002483-003743-012778-013395_0_2_0_2_75_000_200.json,K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,K-002483-003743-012778-013395_0_2_0_2_75_000_200,1,[2482],['뮤테란캡슐 100mg'],True,../data/train_images/K-002483-003743-012778-013395_0_2_0_2_75_000_200.png
../data/train_annotations/K-002483-003743-012778-013395_json/K-002483/K-002483-003743-012778-013395_0_2_0_2_90_000_200.json,K-002483-003743-012778-013395_0_2_0_2_90_000_200.png,K-002483-003743-012778-013395_0_2_0_2_90_000_200,1,[2482],['뮤테란캡슐 100mg'],True,../data/train_images/K-002483-003743-012778-013395_0_2_0_2_90_000_200.png
../data/train_annotations/K-002483-003743-012778-013395_json/K-002483/K-002483-003743-012778-013395_0_2_0_2_70_000_200.json,K-002483-003743-012778-013395_0_2_0_2_70_000_200.png,K-002483-003743-012778-013395_0_2_0_2_70_000_200,1,[2482],['뮤테란캡슐 100mg'],True,../data/train_images/K-002483-003743-012778-013395_0_2_0_2_70_000_200.png
../data/train_annotations/K-003351-018147-035206_json/K-003351/K-003351-018147-035206_0_2_0_2_90_000_200.json,K-003351-018147-035206_0_2_0_2_90_000_200.png,K-003351-018147-035206_0_2_0_2_90_000_200,1,[3350],['일양하이트린정 2mg'],True,../data/train_images/K-003351-018147-035206_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-018147-035206_json/K-003351/K-003351-018147-035206_0_2_0_2_70_000_200.json,K-003351-018147-035206_0_2_0_2_70_000_200.png,K-003351-018147-035206_0_2_0_2_70_000_200,1,[3350],['일양하이트린정 2mg'],True,../data/train_images/K-003351-018147-035206_0_2_0_2_70_000_200.png
../data/train_annotations/K-003351-018147-035206_json/K-018147/K-003351-018147-035206_0_2_0_2_90_000_200.json,K-003351-018147-035206_0_2_0_2_90_000_200.png,K-003351-018147-035206_0_2_0_2_90_000_200,1,[18146],['리리카캡슐 150mg'],True,../data/train_images/K-003351-018147-035206_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-018147-035206_json/K-018147/K-003351-018147-035206_0_2_0_2_70_000_200.json,K-003351-018147-035206_0_2_0_2_70_000_200.png,K-003351-018147-035206_0_2_0_2_70_000_200,1,[18146],['리리카캡슐 150mg'],True,../data/train_images/K-003351-018147-035206_0_2_0_2_70_000_200.png
../data/train_annotations/K-003351-018147-035206_json/K-018147/K-003351-018147-035206_0_2_0_2_75_000_200.json,K-003351-018147-035206_0_2_0_2_75_000_200.png,K-003351-018147-035206_0_2_0_2_75_000_200,1,[18146],['리리카캡슐 150mg'],False,
../data/train_annotations/K-003351-018147-035206_json/K-035206/K-003351-018147-035206_0_2_0_2_90_000_200.json,K-003351-018147-035206_0_2_0_2_90_000_200.png,K-003351-018147-035206_0_2_0_2_90_000_200,1,[35205],['아토젯정 10/40mg'],True,../data/train_images/K-003351-018147-035206_0_2_0_2_90_000_200.png
../data/train_annotations/K-003351-018147-035206_json/K-035206/K-003351-018147-035206_0_2_0_2_70_000_200.json,K-003351-018147-035206_0_2_0_2_70_000_200.png,K-003351-018147-035206_0_2_0_2_70_000_200,1,[35205],['아토젯정 10/40mg'],True,../data/train_images/K-003351-018147-035206_0_2_0_2_70_000_200.png
../data/train_annotations/K-003483-016262-022347-027733_json/K-016262/K-003483-016262-022347-027733_0_2_0_2_90_000_200.json,K-003483-016262-022347-027733_0_2_0_2_90_000_200.png,K-003483-016262-022347-027733_0_2_0_2_90_000_200,1,[16261],['크레스토정 20mg'],True,../data/train_images/K-003483-016262-022347-027733_0_2_0_2_90_000_200.png
../data/train_annotations/K-003483-016262-022347-027733_json/K-016262/K-003483-016262-022347-027733_0_2_0_2_70_000_200.json,K-003483-016262-022347-027733_0_2_0_2_70_000_200.png,K-003483-016262-022347-027733_0_2_0_2_70_000_200,1,[16261],['크레스토정 20mg'],True,../data/train_images/K-003483-016262-022347-027733_0_2_0_2_70_000_200.png
../data/train_annotations/K-003483-016262-022347-027733_json/K-016262/K-003483-016262-022347-027733_0_2_0_2_75_000_200.json,K-003483-016262-022347-027733_0_2_0_2_75_000_200.png,K-003483-016262-022347-027733_0_2_0_2_75_000_200,1,[16261],['크레스토정 20mg'],True,../data/train_images/K-003483-016262-022347-027733_0_2_0_2_75_000_200.png
../data/train_annotations/K-003483-016262-022347-027733_json/K-027733/K-003483-016262-022347-027733_0_2_0_2_90_000_200.json,K-003483-016262-022347-027733_0_2_0_2_90_000_200.png,K-003483-016262-022347-027733_0_2_0_2_90_000_200,1,[27732],['트윈스타정 40/5mg'],True,../data/train_images/K-003483-016262-022347-027733_0_2_0_2_90_000_200.png
../data/train_annotations/K-003483-016262-022347-027733_json/K-027733/K-003483-016262-022347-027733_0_2_0_2_70_000_200.json,K-003483-016262-022347-027733_0_2_0_2_70_000_200.png,K-003483-016262-022347-027733_0_2_0_2_70_000_200,1,[27732],['트윈스타정 40/5mg'],True,../data/train_images/K-003483-016262-022347-027733_0_2_0_2_70_000_200.png
../data/train_annotations/K-003483-016262-022347-027733_json/K-027733/K-003483-016262-022347-027733_0_2_0_2_75_000_200.json,K-003483-016262-022347-027733_0_2_0_2_75_000_200.png,K-003483-016262-022347-027733_0_2_0_2_75_000_200,1,[27732],['트윈스타정 40/5mg'],True,../data/train_images/K-003483-016262-022347-027733_0_2_0_2_75_000_200.png
../data/train_annotations/K-003483-016262-022347-027733_json/K-022347/K-003483-016262-022347-027733_0_2_0_2_90_000_200.json,K-003483-016262-022347-027733_0_2_0_2_90_000_200.png,K-003483-016262-022347-027733_0_2_0_2_90_000_200,1,[22346],['자누비아정 50mg'],True,../data/train_images/K-003483-016262-022347-027733_0_2_0_2_90_000_200.png
../data/train_annotations/K-003483-016262-022347-027733_json/K-022347/K-003483-016262-022347-027733_0_2_0_2_70_000_200.json,K-003483-016262-022347-027733_0_2_0_2_70_000_200.png,K-003483-016262-022347-027733_0_2_0_2_70_000_200,1,[22346],['자누비아정 50mg'],True,../data/train_images/K-003483-016262-022347-027733_0_2_0_2_70_000_200.png
../data/train_annotations/K-003483-016262-022347-027733_json/K-022347/K-003483-016262-022347-027733_0_2_0_2_75_000_200.json,K-003483-016262-022347-027733_0_2_0_2_75_000_200.png,K-003483-016262-022347-027733_0_2_0_2_75_000_200,1,[22346],['자누비아정 50mg'],True,../data/train_images/K-003483-016262-022347-027733_0_2_0_2_75_000_200.png
../data/train_annotations/K-003483-016262-022347-027733_json/K-003483/K-003483-016262-022347-027733_0_2_0_2_90_000_200.json,K-003483-016262-022347-027733_0_2_0_2_90_000_200.png,K-003483-016262-022347-027733_0_2_0_2_90_000_200,1,[3482],['기넥신에프정(은행엽엑스)(수출용)'],True,../data/train_images/K-003483-016262-022347-027733_0_2_0_2_90_000_200.png
../data/train_annotations/K-003483-016262-022347-027733_json/K-003483/K-003483-016262-022347-027733_0_2_0_2_70_000_200.json,K-003483-016262-022347-027733_0_2_0_2_70_000_200.png,K-003483-016262-022347-027733_0_2_0_2_70_000_200,1,[3482],['기넥신에프정(은행엽엑스)(수출용)'],True,../data/train_images/K-003483-016262-022347-027733_0_2_0_2_70_000_200.png
../data/train_annotations/K-003483-016262-022347-027733_json/K-003483/K-003483-016262-022347-027733_0_2_0_2_75_000_200.json,K-003483-016262-022347-027733_0_2_0_2_75_000_200.png,K-003483-016262-022347-027733_0_2_0_2_75_000_200,1,[3482],['기넥신에프정(은행엽엑스)(수출용)'],True,../data/train_images/K-003483-016262-022347-027733_0_2_0_2_75_000_200.png
../data/train_annotations/K-003483-020877-031885-036637_json/K-036637/K-003483-020877-031885-036637_0_2_0_2_90_000_200.json,K-003483-020877-031885-036637_0_2_0_2_90_000_200.png,K-003483-020877-031885-036637_0_2_0_2_90_000_200,1,[36636],['로수젯정10/5밀리그램'],True,../data/train_images/K-003483-020877-031885-036637_0_2_0_2_90_000_200.png
../data/train_annotations/K-003483-020877-031885-036637_json/K-036637/K-003483-020877-031885-036637_0_2_0_2_70_000_200.json,K-003483-020877-031885-036637_0_2_0_2_70_000_200.png,K-003483-020877-031885-036637_0_2_0_2_70_000_200,1,[36636],['로수젯정10/5밀리그램'],True,../data/train_images/K-003483-020877-031885-036637_0_2_0_2_70_000_200.png
../data/train_annotations/K-003483-020877-031885-036637_json/K-036637/K-003483-020877-031885-036637_0_2_0_2_75_000_200.json,K-003483-020877-031885-036637_0_2_0_2_75_000_200.png,K-003483-020877-031885-036637_0_2_0_2_75_000_200,1,[36636],['로수젯정10/5밀리그램'],True,../data/train_images/K-003483-020877-031885-036637_0_2_0_2_75_000_200.png
../data/train_annotations/K-003483-020877-031885-036637_json/K-031885/K-003483-020877-031885-036637_0_2_0_2_90_000_200.json,K-003483-020877-031885-036637_0_2_0_2_90_000_200.png,K-003483-020877-031885-036637_0_2_0_2_90_000_200,1,[31884],['자누메트엑스알서방정 100/1000mg'],True,../data/train_images/K-003483-020877-031885-036637_0_2_0_2_90_000_200.png
../data/train_annotations/K-003483-020877-031885-036637_json/K-031885/K-003483-020877-031885-036637_0_2_0_2_70_000_200.json,K-003483-020877-031885-036637_0_2_0_2_70_000_200.png,K-003483-020877-031885-036637_0_2_0_2_70_000_200,1,[31884],['자누메트엑스알서방정 100/1000mg'],True,../data/train_images/K-003483-020877-031885-036637_0_2_0_2_70_000_200.png
../data/train_annotations/K-003483-020877-031885-036637_json/K-031885/K-003483-020877-031885-036637_0_2_0_2_75_000_200.json,K-003483-020877-031885-036637_0_2_0_2_75_000_200.png,K-003483-020877-031885-036637_0_2_0_2_75_000_200,1,[31884],['자누메트엑스알서방정 100/1000mg'],True,../data/train_images/K-003483-020877-031885-036637_0_2_0_2_75_000_200.png
../data/train_annotations/K-003483-020877-031885-036637_json/K-020877/K-003483-020877-031885-036637_0_2_0_2_90_000_200.json,K-003483-020877-031885-036637_0_2_0_2_90_000_200.png,K-003483-020877-031885-036637_0_2_0_2_90_000_200,1,[20876],['엑스포지정 5/160mg'],True,../data/train_images/K-003483-020877-031885-036637_0_2_0_2_90_000_200.png
../data/train_annotations/K-003483-020877-031885-036637_json/K-020877/K-003483-020877-031885-036637_0_2_0_2_70_000_200.json,K-003483-020877-031885-036637_0_2_0_2_70_000_200.png,K-003483-020877-031885-036637_0_2_0_2_70_000_200,1,[20876],['엑스포지정 5/160mg'],True,../data/train_images/K-003483-020877-031885-036637_0_2_0_2_70_000_200.png
